,antigen_recognition_function,antigenic_feature_count,somatic_hypermutation_cycles,somatic_hypermutation_rate,clonal_expansion_factor,immune_responses,immune_memory_lymphocytes_count,best_fitness,elapsed_time
3843,griewank,10,1000,0.01,2,10,0.001,1.6864030865179953,1181.2654061317444
3844,griewank,10,1000,0.01,3,3,0.1,1.6951714273800145,75.71124768257141
3845,griewank,10,1000,0.01,3,5,0.01,1.4013704867634154,125.85922431945801
3846,griewank,10,1000,0.01,2,10,0.01,1.213027087064002,1181.1569638252258
3847,griewank,10,1000,0.01,4,3,0.001,1.8278039536073456,82.86012387275696
3848,griewank,10,1000,0.01,3,5,0.1,2.151277587919475,139.55847644805908
3849,griewank,10,1000,0.01,2,10,0.1,0.9594877634665784,241.8815574645996
3850,griewank,10,1000,0.01,4,5,0.001,1.0921357015294078,145.19727420806885
3851,griewank,10,1000,0.01,4,3,0.01,1.715265057641453,91.94594311714172
3852,griewank,10,1000,0.01,3,10,0.001,1.0113935288969906,261.2994718551636
3853,griewank,10,1000,0.01,4,3,0.1,2.3500301403842716,96.80989074707031
3854,griewank,10,1000,0.01,4,5,0.01,0.9577990568063957,155.2904486656189
3855,griewank,10,1000,0.01,3,10,0.01,1.4203032078464488,287.40768218040466
3856,griewank,10,1000,0.1,2,3,0.001,1.399433177807308,95.7082359790802
3857,griewank,10,1000,0.01,4,5,0.1,1.6969119317586288,162.24020791053772
3858,griewank,10,1000,0.01,3,10,0.1,0.946225884996588,301.0733428001404
3859,griewank,10,1000,0.1,2,3,0.01,1.374242330781743,97.7662570476532
3860,griewank,10,1000,0.1,2,5,0.001,1.6729494023475846,161.71793174743652
3861,griewank,10,1000,0.01,4,10,0.001,1.1077769369958492,319.2842605113983
3862,griewank,10,1000,0.1,2,3,0.1,1.1661224756299968,97.82199692726135
3863,griewank,10,1000,0.1,2,5,0.01,2.1809268594339692,164.72106218338013
3864,griewank,10,1000,0.01,4,10,0.01,0.7351469389033798,325.2989912033081
3865,griewank,10,1000,0.1,3,3,0.001,2.302097506644592,99.44167017936707
3866,griewank,10,1000,0.1,2,5,0.1,1.3691374059973975,163.72567701339722
3867,griewank,10,1000,0.01,4,10,0.1,1.9067303004539191,333.2225761413574
3868,griewank,10,1000,0.1,3,3,0.01,1.8833827631169384,101.30087018013
3869,griewank,10,1000,0.1,3,5,0.001,2.0675761574946985,166.59067130088806
3870,griewank,10,1000,0.1,2,10,0.001,0.907440297966164,334.05454111099243
3871,griewank,10,1000,0.1,3,3,0.1,1.7615678133829928,101.08104205131531
3872,griewank,10,1000,0.1,3,5,0.01,2.3150734029684013,167.27800512313843
3873,griewank,10,1000,0.1,2,10,0.01,2.085240209390213,332.5570411682129
3874,griewank,10,1000,0.1,4,3,0.001,1.4856268602925713,103.45773315429688
3875,griewank,10,1000,0.1,2,10,0.1,1.6629005991427608,330.82139325141907
3876,griewank,10,1000,0.1,3,5,0.1,1.5657135533676902,170.28352785110474
3877,griewank,10,1000,0.1,4,3,0.01,1.401921123278029,103.33619356155396
3878,griewank,10,1000,0.1,3,10,0.001,1.923471350325972,339.98378443717957
3879,griewank,10,1000,0.1,4,5,0.001,1.4267025646315117,176.12376618385315
3880,rosenbrock,3,250,0.001,2,3,0.001,433.97967371853395,7.3114097118377686
3881,rosenbrock,3,250,0.001,2,5,0.001,260.56876100929526,12.378221035003662
3882,rosenbrock,3,250,0.001,2,3,0.01,137.10236261620983,7.225168943405151
3883,griewank,10,1000,0.1,4,3,0.1,1.7753991841116048,112.1486554145813
3884,rosenbrock,3,250,0.001,2,10,0.001,801.5167253014735,24.497311115264893
3885,rosenbrock,3,250,0.001,2,5,0.01,86.92735521401084,12.366122245788574
3886,griewank,10,1000,0.1,4,5,0.01,1.0064089649166958,188.47464966773987
3887,rosenbrock,3,250,0.001,2,3,0.1,70.84919306574523,7.27187705039978
3888,rosenbrock,3,250,0.001,2,5,0.1,19.552153361755707,12.049020767211914
3889,rosenbrock,3,250,0.001,3,3,0.001,246.36054118715063,7.219619274139404
3890,griewank,10,1000,0.1,3,10,0.01,1.0674150301461771,342.4958007335663
3891,rosenbrock,3,250,0.001,2,10,0.01,23.530279511624144,366.5573024749756
3892,rosenbrock,3,250,0.001,3,3,0.01,202.8059089062948,7.271107912063599
3893,rosenbrock,3,250,0.001,3,5,0.001,972.1384490633352,12.146498441696167
3894,rosenbrock,3,250,0.001,2,10,0.1,1.7972683510664824,23.995986938476562
3895,rosenbrock,3,250,0.001,3,3,0.1,35.342487457603355,7.448545932769775
3896,rosenbrock,3,250,0.001,3,5,0.01,9.367085029192932,12.150914907455444
3897,rosenbrock,3,250,0.001,3,10,0.001,13.493758055038226,24.29723620414734
3898,rosenbrock,3,250,0.001,3,5,0.1,154.36145633791153,12.250258207321167
3899,rosenbrock,3,250,0.001,4,3,0.001,17.67951393033496,7.312401533126831
3900,rosenbrock,3,250,0.001,3,10,0.01,4.983015556798328e-06,24.622776746749878
3901,rosenbrock,3,250,0.001,4,3,0.01,5.277114155680824,7.597361326217651
3902,rosenbrock,3,250,0.001,4,5,0.001,383.8923199566056,12.616271734237671
3903,rosenbrock,3,250,0.001,3,10,0.1,6.5853710959600535,24.921360969543457
3904,rosenbrock,3,250,0.001,4,3,0.1,14.779931944975276,7.553692817687988
3905,rosenbrock,3,250,0.001,4,5,0.01,64.05222746290458,12.80316710472107
3906,rosenbrock,3,250,0.001,4,10,0.001,82.04559259780436,25.292672872543335
3907,rosenbrock,3,250,0.01,2,3,0.001,166.85466343270534,7.178073167800903
3908,rosenbrock,3,250,0.001,4,5,0.1,10.907417720805254,12.350459575653076
3909,griewank,10,1000,0.1,4,5,0.1,1.480081256704274,187.80740547180176
3910,rosenbrock,3,250,0.001,4,10,0.01,14.40481666043612,25.109474420547485
3911,rosenbrock,3,250,0.01,2,5,0.001,417.859643657096,12.012275695800781
3912,rosenbrock,3,250,0.01,2,3,0.01,5.185143311160194e-06,7.231961250305176
3913,rosenbrock,3,250,0.01,2,3,0.1,2.1478299423226144,14.476607322692871
3914,rosenbrock,3,250,0.001,4,10,0.1,0.0230959905153947,24.79204225540161
3915,rosenbrock,3,250,0.01,2,5,0.01,4.682242315653871,12.124002456665039
3916,rosenbrock,3,250,0.01,2,5,0.1,2.6268387690880433,24.3292019367218
3917,rosenbrock,3,250,0.01,3,3,0.001,117.8051139436518,7.398404836654663
3918,griewank,10,1000,0.1,3,10,0.1,1.3971581229320569,347.0239591598511
3919,rosenbrock,3,250,0.01,2,10,0.001,0.5356548953315678,371.3644173145294
3920,rosenbrock,3,250,0.01,3,5,0.001,306.57080588595534,11.940795660018921
3921,rosenbrock,3,250,0.01,2,10,0.01,72.58153381425721,23.27368426322937
3922,rosenbrock,3,250,0.01,3,3,0.01,212.90292578333072,6.294679880142212
3923,rosenbrock,3,250,0.01,3,3,0.1,64.87556263649255,10.738831996917725
3924,rosenbrock,3,250,0.01,3,5,0.01,10.04112696083951,8.856938362121582
3925,rosenbrock,3,250,0.01,2,10,0.1,4.875346783881575e-07,19.501131296157837
3926,rosenbrock,3,250,0.01,3,5,0.1,0.0015851031262937,6.9335877895355225
3927,rosenbrock,3,250,0.01,4,3,0.001,367.09756362167127,4.319835901260376
3928,rosenbrock,3,250,0.01,3,10,0.001,291.8953335062602,16.488340377807617
3929,rosenbrock,3,250,0.01,3,10,0.01,2.3438713099191337e-07,32.119569301605225
3930,rosenbrock,3,250,0.01,4,5,0.001,44.214502876692976,7.141758680343628
3931,rosenbrock,3,250,0.01,4,3,0.01,3.6769689390421783,4.339822053909302
3932,rosenbrock,3,250,0.01,3,10,0.1,0.2549558943573606,14.033342361450195
3933,rosenbrock,3,250,0.01,4,5,0.01,0.0014501435719634,7.04306435585022
3934,rosenbrock,3,250,0.01,4,3,0.1,119.91833559704736,4.2294299602508545
3935,rosenbrock,3,250,0.01,4,5,0.1,4.831549466906835e-06,7.010860919952393
3936,rosenbrock,3,250,0.1,2,3,0.001,3.467023571161863,4.012820720672607
3937,rosenbrock,3,250,0.01,4,10,0.001,174.02989000460244,14.048556089401245
3938,rosenbrock,3,250,0.1,2,5,0.001,315.98326274877434,6.708703994750977
3939,rosenbrock,3,250,0.1,2,3,0.01,0.0013511440494016,4.04332423210144
3940,rosenbrock,3,250,0.01,4,10,0.01,1.494788021307987e-06,14.178799152374268
3941,rosenbrock,3,250,0.1,2,5,0.01,5.217304564569201e-05,6.670435190200806
3942,rosenbrock,3,250,0.01,4,10,0.1,2.9679330421410386,13.810030937194824
3943,rosenbrock,3,250,0.1,2,3,0.1,5.547899881536095,4.022545099258423
3944,griewank,10,1000,0.1,4,10,0.001,0.9562141240752784,326.2541618347168
3945,rosenbrock,3,250,0.1,2,10,0.001,639.041180650025,339.8034324645996
3946,rosenbrock,3,250,0.1,2,5,0.1,0.0001044708852325,6.726584196090698
3947,rosenbrock,3,250,0.1,3,3,0.001,0.5719724394800877,4.02922797203064
3948,rosenbrock,3,250,0.1,3,3,0.01,0.0001008403985704,8.068748950958252
3949,rosenbrock,3,250,0.1,3,5,0.001,0.0117241514904052,6.774300813674927
3950,rosenbrock,3,250,0.1,3,3,0.1,1.8221066299733035,4.0548083782196045
3951,rosenbrock,3,250,0.1,2,10,0.01,6.137318258502677e-05,13.441609859466553
3952,rosenbrock,3,250,0.1,3,5,0.01,0.0005076380235782,6.860324144363403
3953,rosenbrock,3,250,0.1,4,3,0.001,6.548752990533894,4.1572229862213135
3954,rosenbrock,3,250,0.1,2,10,0.1,2.1423026180770125e-05,13.53994631767273
3955,rosenbrock,3,250,0.1,3,5,0.1,2.734434957523215e-05,6.81179141998291
3956,rosenbrock,3,250,0.1,3,10,0.001,122.66474933400218,13.688958406448364
3957,rosenbrock,3,250,0.1,4,5,0.001,0.0014660608978223,6.9509007930755615
3958,rosenbrock,3,250,0.1,4,3,0.01,0.0005311966066559,4.105760097503662
3959,rosenbrock,3,250,0.1,3,10,0.01,0.0001126683014066,13.61767292022705
3960,rosenbrock,3,250,0.1,4,3,0.1,9.241001070316064e-05,4.156671524047852
3961,rosenbrock,3,250,0.1,4,5,0.01,2.7339742330915393e-05,6.934027194976807
3962,rosenbrock,3,250,0.1,3,10,0.1,0.0001945237288918,13.645914554595947
3963,rosenbrock,3,250,0.1,4,5,0.1,0.0001795316863451,6.943423748016357
3964,rosenbrock,3,250,0.1,4,10,0.001,103.12695883587418,13.797256708145142
3965,rosenbrock,3,500,0.001,2,3,0.001,40.61625284791856,8.31808090209961
3966,rosenbrock,3,250,0.1,4,10,0.01,5.259479040733225e-05,13.859617948532104
3967,rosenbrock,3,500,0.001,2,3,0.01,32.94596284503447,8.11480975151062
3968,rosenbrock,3,250,0.1,4,10,0.1,1.0197386993135976e-05,13.844146251678467
3969,rosenbrock,3,500,0.001,2,5,0.001,114.01744305878734,13.504237651824951
3970,rosenbrock,3,500,0.001,2,3,0.1,74.03832097782458,8.16270661354065
3971,rosenbrock,3,500,0.001,2,5,0.01,17.65667176335301,13.5093994140625
3972,rosenbrock,3,500,0.001,3,3,0.001,111.6491149909009,8.125779867172241
3973,rosenbrock,3,500,0.001,2,5,0.1,34.35912053528452,13.388605833053589
3974,griewank,10,1000,0.1,4,10,0.01,1.7945046675843508,294.82144713401794
3975,rosenbrock,3,500,0.001,3,3,0.01,3.1316384582792383,8.137913227081299
3976,rosenbrock,3,500,0.001,3,5,0.001,94.45009631892458,13.573928833007812
3977,rosenbrock,3,500,0.001,2,10,0.001,4.781390426416964,27.112903118133545
3978,rosenbrock,3,500,0.001,2,10,0.01,4.769731397645896,53.99370050430298
3979,rosenbrock,3,500,0.001,3,3,0.1,42.89427944849824,8.13609004020691
3980,rosenbrock,3,500,0.001,3,5,0.01,5.298187693545928,13.561989545822144
3981,rosenbrock,3,500,0.001,4,3,0.001,166.1921393343376,8.28450608253479
3982,rosenbrock,3,500,0.001,2,10,0.1,4.686766125722249e-08,26.70462131500244
3983,rosenbrock,3,500,0.001,3,5,0.1,2.202486667642347,13.606688976287842
3984,rosenbrock,3,500,0.001,4,3,0.01,8.062508066537019,8.247834205627441
3985,rosenbrock,3,500,0.001,3,10,0.001,749.4455817033792,27.33539605140686
3986,rosenbrock,3,500,0.001,4,5,0.001,424.26496132553194,13.775928258895874
3987,rosenbrock,3,500,0.001,4,3,0.1,0.0984407012383387,8.198920011520386
3988,rosenbrock,3,500,0.001,3,10,0.01,0.6548742641371006,27.403560876846313
3989,rosenbrock,3,500,0.001,4,5,0.01,1.4307761087408477,13.77029013633728
3990,griewank,10,1000,0.1,4,10,0.1,1.9442131814149115,270.6773328781128
3991,rosenbrock,3,500,0.001,3,10,0.1,19.37745832928353,297.8861277103424
3992,rosenbrock,3,500,0.01,2,3,0.001,558.2226963022348,8.087565660476685
3993,rosenbrock,3,500,0.001,4,5,0.1,79.8255078743724,13.673568487167358
3994,rosenbrock,3,500,0.01,2,3,0.01,98.5326903485279,8.093901872634888
3995,rosenbrock,3,500,0.01,2,5,0.001,91.7964288690682,13.435722351074219
3996,rosenbrock,3,500,0.001,4,10,0.001,91.55811531706944,27.421169757843018
3997,rosenbrock,3,500,0.01,2,3,0.1,0.7998190427918992,8.006651163101196
3998,rosenbrock,3,500,0.001,4,10,0.01,7.20640437897834e-08,27.32895565032959
3999,rosenbrock,3,500,0.01,2,5,0.01,1.6329523624631378e-06,13.394242525100708
4000,rosenbrock,3,500,0.01,3,3,0.001,8.694090495088133,8.145501852035522
4001,rosenbrock,3,500,0.01,2,5,0.1,4.310964881710684e-06,13.347027063369751
4002,rosenbrock,3,500,0.001,4,10,0.1,43.31028647982819,27.661320209503174
4003,rosenbrock,3,500,0.01,3,3,0.01,228.1411563374595,8.127630949020386
4004,rosenbrock,3,500,0.01,3,5,0.001,80.9167722241241,13.691422939300537
4005,rosenbrock,3,500,0.01,3,3,0.1,31.326512964517235,8.105077743530273
4006,rosenbrock,3,500,0.01,2,10,0.001,64.25685450071533,26.939210653305054
4007,rosenbrock,3,500,0.01,3,5,0.01,0.0072268453055882,13.489917755126953
4008,rosenbrock,3,500,0.01,2,10,0.01,1.127069610544236e-06,26.701934099197388
4009,rosenbrock,3,500,0.01,4,3,0.001,224.4209875306562,8.235703945159912
4010,rosenbrock,3,500,0.01,3,5,0.1,5.844524707997221e-06,13.615068912506104
4011,rosenbrock,3,500,0.01,2,10,0.1,1.0592695011633469e-06,26.955991506576538
4012,rosenbrock,3,500,0.01,4,3,0.01,0.8342325234920325,8.736423015594482
4013,rosenbrock,3,500,0.01,3,10,0.001,262.30261633968314,27.818854331970215
4014,rosenbrock,3,500,0.01,4,5,0.001,125.77021778095072,14.182523250579834
4015,rosenbrock,3,500,0.01,4,3,0.1,0.2932437285730611,8.962313890457153
4016,rosenbrock,3,500,0.01,4,5,0.01,1.8131636377179448e-05,14.36727499961853
4017,rosenbrock,3,500,0.01,3,10,0.01,6.212913799834577,27.93988585472107
4018,rosenbrock,3,500,0.1,2,3,0.001,1048.0387519787114,8.210084438323975
4019,rosenbrock,3,500,0.01,4,5,0.1,3.095508804840362,14.43607211112976
4020,rosenbrock,3,500,0.01,3,10,0.1,1.660467943417838e-11,27.89686155319214
4021,rosenbrock,3,500,0.1,2,3,0.01,0.000427566099701,8.072610855102539
4022,rosenbrock,3,500,0.1,2,5,0.001,1.6676835137019237,13.518338680267334
4023,rosenbrock,3,500,0.01,4,10,0.001,327.1341263363758,28.44459295272827
4024,rosenbrock,3,500,0.1,2,3,0.1,0.0252421650188543,8.121552228927612
4025,rosenbrock,3,500,0.1,2,5,0.01,2.853550633436641e-05,13.490257501602173
4026,rosenbrock,3,500,0.01,4,10,0.01,1.2973796889103208e-06,28.200109481811523
4027,rosenbrock,3,500,0.1,3,3,0.001,0.6621980984230842,8.158728837966919
4028,rosenbrock,3,500,0.1,2,5,0.1,0.0001679250189711,13.354745864868164
4029,rosenbrock,3,500,0.01,4,10,0.1,2.0297415471995742e-08,27.761884689331055
4030,rosenbrock,3,500,0.1,3,3,0.01,9.473347982228406e-06,8.19050645828247
4031,rosenbrock,3,500,0.1,3,5,0.001,105.43360781232384,13.583982467651367
4032,rosenbrock,3,500,0.1,2,10,0.001,10.594898984956384,27.31869411468506
4033,rosenbrock,3,500,0.1,3,3,0.1,0.1008656317280802,8.240027666091919
4034,rosenbrock,3,500,0.1,3,5,0.01,0.0002226495416528,13.594048976898193
4035,rosenbrock,3,500,0.1,2,10,0.01,1.0515913889530058e-05,26.99507188796997
4036,rosenbrock,3,500,0.1,4,3,0.001,1.8005914825525332e-05,8.247652530670166
4037,rosenbrock,3,500,0.1,3,5,0.1,0.0002999832066901,13.557384014129639
4038,rosenbrock,3,500,0.1,2,10,0.1,1.4263554294252896e-05,26.7466938495636
4039,rosenbrock,3,500,0.1,4,3,0.01,0.0001868232790397,8.212154388427734
4040,rosenbrock,3,500,0.1,4,5,0.001,0.0652181535943671,13.744508504867554
4041,rosenbrock,3,500,0.1,3,10,0.001,0.0003792012341293,27.312883138656616
4042,rosenbrock,3,500,0.1,4,3,0.1,9.05208322908e-05,619.0553591251373
4043,rosenbrock,3,500,0.1,4,5,0.01,4.0170029274576205e-06,624.9402108192444
4044,rosenbrock,3,500,0.1,3,10,0.01,9.69981190096514e-05,638.2955372333527
4045,rosenbrock,3,500,0.1,4,5,0.1,6.778189517566242e-05,624.8939054012299
4046,rosenbrock,3,500,0.1,3,10,0.1,1.977072095526057e-07,638.9018180370331
4047,rosenbrock,3,750,0.001,2,3,0.001,32.65561042169559,623.2430250644684
4048,rosenbrock,3,500,0.1,4,10,0.001,0.0010252195668156,638.8591730594635
4049,rosenbrock,3,750,0.001,2,3,0.01,3.066194723961835,12.951465606689453
4050,rosenbrock,3,500,0.1,4,10,0.01,2.757395712120377e-06,639.0604908466339
4051,rosenbrock,3,750,0.001,2,5,0.001,203.89363603073775,631.6670591831207
4052,rosenbrock,3,750,0.001,2,3,0.1,223.51210026437656,12.487454414367676
4053,rosenbrock,3,500,0.1,4,10,0.1,5.911423500881908e-07,639.1138157844543
4054,rosenbrock,3,750,0.001,2,5,0.01,0.0674153681503226,20.681528568267822
4055,rosenbrock,3,750,0.001,3,3,0.001,326.6494439481039,12.522508144378662
4056,rosenbrock,3,750,0.001,2,5,0.1,0.0089046738232224,20.921650886535645
4057,rosenbrock,3,750,0.001,3,3,0.01,14.144890747477485,12.637927770614624
4058,rosenbrock,3,750,0.001,3,5,0.001,407.44992764940827,21.202337741851807
4059,rosenbrock,3,750,0.001,3,3,0.1,38.856932192465834,12.614484786987305
4060,rosenbrock,3,750,0.001,2,10,0.001,7.379920090549536,41.03937888145447
4061,rosenbrock,3,750,0.001,3,5,0.01,1.6357650143851226,20.51040506362915
4062,rosenbrock,3,750,0.001,2,10,0.01,9.560657386990744,41.08664321899414
4063,rosenbrock,3,750,0.001,3,5,0.1,10.383801074308428,20.58381938934326
4064,rosenbrock,3,750,0.001,4,3,0.001,382.4777500407676,12.526293277740479
4065,rosenbrock,3,750,0.001,2,10,0.1,10.928652338020086,40.98181176185608
4066,rosenbrock,3,750,0.001,4,3,0.01,7.6678086296039325,12.538554430007935
4067,rosenbrock,3,750,0.001,3,10,0.001,139.4624386179908,41.74637174606323
4068,rosenbrock,3,750,0.001,4,5,0.001,133.6404205588623,20.876813173294067
4069,rosenbrock,3,750,0.001,4,3,0.1,88.97525810781525,12.434013843536377
4070,rosenbrock,3,750,0.001,3,10,0.01,8.023000636922315e-08,40.963470220565796
4071,rosenbrock,3,750,0.001,4,5,0.01,31.192906091264547,20.703048706054688
4072,rosenbrock,3,750,0.01,2,3,0.001,141.67229280208008,12.166972637176514
4073,rosenbrock,3,750,0.001,4,5,0.1,101.98597648080543,20.670637130737305
4074,rosenbrock,3,750,0.001,3,10,0.1,2.900457099615043e-07,41.33398222923279
4075,rosenbrock,3,750,0.01,2,3,0.01,0.1454319077710105,12.146541833877563
4076,rosenbrock,3,750,0.01,2,5,0.001,9.172380130808673,20.34001135826111
4077,rosenbrock,3,750,0.001,4,10,0.001,10.227608262945768,41.91972613334656
4078,rosenbrock,3,750,0.01,2,3,0.1,101.95178587068766,12.155083656311035
4079,rosenbrock,3,750,0.01,2,5,0.01,4.355285849991218e-07,20.342048168182373
4080,rosenbrock,3,750,0.001,4,10,0.01,0.2546493207307293,41.72853755950928
4081,rosenbrock,3,750,0.01,3,3,0.001,133.72163529274388,12.219173192977905
4082,rosenbrock,3,750,0.01,2,5,0.1,2.496485729048993e-07,20.318289756774902
4083,rosenbrock,3,750,0.001,4,10,0.1,2.66361248508224e-10,41.22878885269165
4084,rosenbrock,3,750,0.01,3,3,0.01,3.020501979708904e-07,12.135739088058472
4085,rosenbrock,3,750,0.01,3,5,0.001,101.6720525756442,20.396735191345215
4086,rosenbrock,3,750,0.01,2,10,0.001,371.6930108526088,40.60254168510437
4087,rosenbrock,3,750,0.01,3,3,0.1,139.5511559044552,12.265787124633789
4088,rosenbrock,3,750,0.01,2,10,0.01,1.7200348883255897e-06,40.661226987838745
4089,rosenbrock,3,750,0.01,3,5,0.01,1.8678560083894785e-06,20.620227813720703
4090,rosenbrock,3,750,0.01,4,3,0.001,121.0136216751657,12.51515507698059
4091,rosenbrock,3,750,0.01,2,10,0.1,3.0310786757933165e-08,40.16058588027954
4092,rosenbrock,3,750,0.01,3,5,0.1,2.3848536195013713e-06,20.358140230178833
4093,rosenbrock,3,750,0.01,4,3,0.01,7.360391205664559e-07,12.36006212234497
4094,rosenbrock,3,750,0.01,4,5,0.001,4.158355338292081,20.696962118148804
4095,rosenbrock,3,750,0.01,3,10,0.001,5.935330624850433e-06,40.67681550979614
4096,rosenbrock,3,750,0.01,4,3,0.1,19.939732929728105,12.296080350875854
4097,rosenbrock,3,750,0.01,4,5,0.01,1.1953856325885277,20.661850214004517
4098,rosenbrock,3,750,0.01,3,10,0.01,1.2271976525838594e-07,40.85802102088928
4099,rosenbrock,3,750,0.1,2,3,0.001,0.078281133298345,12.0682852268219
4100,rosenbrock,3,750,0.01,4,5,0.1,2.7782136762618554e-07,20.618127584457397
4101,rosenbrock,3,750,0.01,3,10,0.1,6.73189144305103e-07,40.85986804962158
4102,rosenbrock,3,750,0.1,2,3,0.01,4.798136740070094e-05,12.075470924377441
4103,rosenbrock,3,750,0.1,2,5,0.001,149.4706009177558,20.07263970375061
4104,rosenbrock,3,750,0.01,4,10,0.001,107.52049831350912,41.35740613937378
4105,rosenbrock,3,750,0.1,2,3,0.1,0.0002748420156292,12.01859998703003
4106,rosenbrock,3,750,0.1,2,5,0.01,6.595798018845415e-07,20.05863094329834
4107,rosenbrock,3,750,0.01,4,10,0.01,4.509486359558431e-07,41.12693738937378
4108,rosenbrock,3,750,0.1,3,3,0.001,428.8271113782311,12.184250116348267
4109,rosenbrock,3,750,0.1,2,5,0.1,3.2782947617375404e-06,19.96895408630371
4110,rosenbrock,3,750,0.01,4,10,0.1,2.523906203493317e-07,41.2930121421814
4111,rosenbrock,3,750,0.1,3,3,0.01,2.5563822243732857e-05,12.2624671459198
